1514764860,2,40.0,2376.58,2399.5,2357.14,2374.59,19.23300519,2373.1163915061647,-0.0042181523874292
1514764860,0,5.0,8.53,8.53,8.53,8.53,78.38,8.53,-0.0143989664689647
1514764860,1,229.0,13835.194,14013.8,13666.11,13850.176,31.55006152,13827.062092689885,-0.0146432243557361
1514764860,5,32.0,7.6596,7.6596,7.6567,7.6576,6626.713369870001,7.657712894055892,-0.0139224470071963
1514764860,7,5.0,25.92,25.92,25.874,25.877,121.08731,25.89136300520674,-0.0082635054253386
1514764860,6,173.0,738.3025,746.0,732.51,738.5075,335.98785619,738.839291493523,-0.0048086040148456
1514764860,9,167.0,225.33,227.78,222.98,225.20666666666668,411.89664234,225.1979435524601,-0.0097914226840802
1514764860,11,7.0,329.09,329.88,329.09,329.46,6.63571014,329.4541176122712,
1514764920,2,53.0,2374.5533333333333,2400.9,2354.2,2372.286666666667,24.050259460000003,2371.4344976118327,-0.0040794301445012
1514764920,0,7.0,8.53,8.53,8.5145,8.5145,71.39,8.520214651912031,-0.015875447859702
1514764920,1,235.0,13835.035999999998,14052.3,13680.0,13828.102000000004,31.046432110000005,13840.362591478492,-0.0150365392744489
1514764920,5,10.0,7.6568,7.6569,7.6567,7.6567,3277.47549373,7.6567488059528515,-0.0145336679213717
1514764920,7,1.0,25.897,25.897,25.897,25.897,1.468019,25.896999999999995,-0.0299023404295509
1514764920,6,192.0,738.5075,745.14,732.49,738.26,232.79314112,738.2689673568518,-0.0044406629130071
1514764920,9,212.0,225.13333333333333,227.38,222.45,224.85666666666668,3640.5027059000017,224.4466252583579,-0.0129911504424777
1514764920,11,1.0,329.45,329.45,329.45,329.45,0.34941958,329.45,-0.0096904523223669
1514764980,2,61.0,2371.633333333333,2401.9,2353.7,2372.063333333333,42.67643847,2375.442754550132,-0.0028924167217403
1514764980,0,45.0,8.5065,8.5299,8.4848,8.4848,1546.8200000000006,8.501393628217889,-0.0154101330447364
1514764980,1,528.0,13823.9,14000.4,13601.0,13801.314000000002,55.06182014000007,13806.068013568094,-0.010308656860381
1514764980,5,22.0,7.6569,7.6569,7.65,7.6512,5623.557584689999,7.65426697606593,-0.0125461641216375
1514764980,7,11.0,26.4695,27.072,25.869,26.4695,76.16392164000001,26.46951262169205,-0.030832340876009
1514764980,6,120.0,738.3325,745.12,730.0,737.5025,174.13803124,737.9944573983284,-0.0042056566081378
1514764980,9,102.0,226.262,229.16,222.44,226.0,328.3502857200001,225.98043347120992,-0.0035715081930665
1514764980,11,3.0,329.27,329.27,329.19,329.19,1.18955308,329.1989789110545,0.0065669185763042
1514765040,2,95.0,2376.06,2406.4,2344.0,2370.566666666667,37.82091756000001,2371.096152196327,-0.0037184340948339
1514765040,0,14.0,8.5009,8.5066,8.4744,8.5009,125.8,8.479810015898252,-0.0125236518448439
1514765040,1,435.0,13802.512,13999.0,13576.28,13768.04,38.78052948999999,13783.59810094648,-0.0089992549315791
1514765040,5,12.0,7.65,7.6503,7.6358,7.6358,1696.6324588600005,7.649659578909175,-0.0111695137976346
1514765040,7,16.0,26.459000000000003,27.07,25.829,26.4495,408.77484824,26.45673523713809,-0.0288988917048076
1514765040,6,156.0,737.2225000000002,744.69,728.93,737.1025,165.38392560999995,737.3036311439398,-0.0022053676405618
